file_path,label
data/images/Amanita_muscaria/193699184.jpg,Amanita muscaria
data/images/Amanita_muscaria/194674697.jpg,Amanita muscaria
data/images/Amanita_muscaria/197665361.jpg,Amanita muscaria
data/images/Amanita_muscaria/198375651.jpg,Amanita muscaria
data/images/Amanita_muscaria/198375820.jpg,Amanita muscaria
data/images/Amanita_muscaria/199448946.jpg,Amanita muscaria
data/images/Amanita_muscaria/200321338.jpg,Amanita muscaria
data/images/Amanita_muscaria/201144245.jpg,Amanita muscaria
data/images/Amanita_muscaria/201144397.jpg,Amanita muscaria
data/images/Amanita_muscaria/202074751.jpg,Amanita muscaria
data/images/Amanita_muscaria/212874247.jpg,Amanita muscaria
data/images/Amanita_muscaria/215580941.jpg,Amanita muscaria
data/images/Amanita_muscaria/217072179.jpg,Amanita muscaria
data/images/Amanita_muscaria/219351207.jpg,Amanita muscaria
data/images/Amanita_muscaria/220311695.jpg,Amanita muscaria
data/images/Amanita_muscaria/220509227.jpg,Amanita muscaria
data/images/Amanita_muscaria/220510606.jpg,Amanita muscaria
data/images/Amanita_muscaria/221537137.jpg,Amanita muscaria
data/images/Amanita_muscaria/222595032.jpg,Amanita muscaria
data/images/Amanita_muscaria/242641459.jpg,Amanita muscaria
data/images/Amanita_muscaria/243100965.jpg,Amanita muscaria
data/images/Amanita_muscaria/243315416.jpg,Amanita muscaria
data/images/Amanita_muscaria/243962928.jpg,Amanita muscaria
data/images/Amanita_muscaria/244675608.jpg,Amanita muscaria
data/images/Amanita_muscaria/244864442.jpg,Amanita muscaria
data/images/Amanita_muscaria/244938797.jpg,Amanita muscaria
data/images/Amanita_muscaria/245207731.jpg,Amanita muscaria
data/images/Amanita_muscaria/245235768.jpg,Amanita muscaria
data/images/Amanita_muscaria/245372525.jpg,Amanita muscaria
data/images/Amanita_muscaria/245773707.jpg,Amanita muscaria
data/images/Amanita_muscaria/245919914.jpg,Amanita muscaria
data/images/Amanita_muscaria/246448398.jpg,Amanita muscaria
data/images/Amanita_muscaria/246481782.jpg,Amanita muscaria
data/images/Amanita_muscaria/246637949.jpg,Amanita muscaria
data/images/Amanita_muscaria/246764248.jpg,Amanita muscaria
data/images/Amanita_muscaria/246891966.jpg,Amanita muscaria
data/images/Amanita_muscaria/246895945.jpg,Amanita muscaria
data/images/Amanita_muscaria/246900698.jpg,Amanita muscaria
data/images/Amanita_muscaria/246902204.jpg,Amanita muscaria
data/images/Amanita_muscaria/246913937.jpg,Amanita muscaria
data/images/Amanita_muscaria/246943859.jpg,Amanita muscaria
data/images/Amanita_muscaria/246951135.jpg,Amanita muscaria
data/images/Amanita_muscaria/246976844.jpg,Amanita muscaria
data/images/Amanita_muscaria/247073462.jpg,Amanita muscaria
data/images/Amanita_muscaria/247078114.jpg,Amanita muscaria
data/images/Amanita_muscaria/247084730.jpg,Amanita muscaria
data/images/Amanita_muscaria/247091166.jpg,Amanita muscaria
data/images/Amanita_muscaria/247107298.jpg,Amanita muscaria
data/images/Amanita_muscaria/247117512.jpg,Amanita muscaria
data/images/Amanita_muscaria/247288169.jpg,Amanita muscaria
data/images/Amanita_muscaria/247306975.jpg,Amanita muscaria
data/images/Amanita_muscaria/247337944.jpg,Amanita muscaria
data/images/Amanita_muscaria/247343288.jpg,Amanita muscaria
data/images/Amanita_muscaria/247452684.jpg,Amanita muscaria
data/images/Amanita_muscaria/247453989.jpg,Amanita muscaria
data/images/Amanita_muscaria/247455989.jpg,Amanita muscaria
data/images/Amanita_muscaria/247466405.jpg,Amanita muscaria
data/images/Amanita_muscaria/247588813.jpg,Amanita muscaria
data/images/Amanita_muscaria/247595350.jpg,Amanita muscaria
data/images/Amanita_muscaria/247615462.jpg,Amanita muscaria
data/images/Amanita_muscaria/247619388.jpg,Amanita muscaria
data/images/Amanita_muscaria/247631750.jpg,Amanita muscaria
data/images/Amanita_muscaria/247731674.jpg,Amanita muscaria
data/images/Amanita_muscaria/247750330.jpg,Amanita muscaria
data/images/Amanita_muscaria/247750564.jpg,Amanita muscaria
data/images/Amanita_muscaria/247895802.jpg,Amanita muscaria
data/images/Amanita_muscaria/247900989.jpg,Amanita muscaria
data/images/Amanita_muscaria/247960095.jpg,Amanita muscaria
data/images/Amanita_muscaria/248033351.jpg,Amanita muscaria
data/images/Amanita_muscaria/248059868.jpg,Amanita muscaria
data/images/Amanita_muscaria/248077987.jpg,Amanita muscaria
data/images/Amanita_muscaria/248082484.jpg,Amanita muscaria
data/images/Amanita_muscaria/248115329.jpg,Amanita muscaria
data/images/Amanita_muscaria/248261893.jpg,Amanita muscaria
data/images/Amanita_muscaria/248271094.jpg,Amanita muscaria
data/images/Amanita_muscaria/248273516.jpg,Amanita muscaria
data/images/Amanita_muscaria/248559399.jpg,Amanita muscaria
data/images/Amanita_muscaria/248578198.jpg,Amanita muscaria
data/images/Amanita_muscaria/248589779.jpg,Amanita muscaria
data/images/Amanita_muscaria/248643788.jpg,Amanita muscaria
data/images/Amanita_muscaria/248717728.jpg,Amanita muscaria
data/images/Amanita_muscaria/249140482.jpg,Amanita muscaria
data/images/Amanita_muscaria/249148079.jpg,Amanita muscaria
data/images/Amanita_muscaria/249159797.jpg,Amanita muscaria
data/images/Amanita_muscaria/249227292.jpg,Amanita muscaria
data/images/Amanita_muscaria/249289383.jpg,Amanita muscaria
data/images/Amanita_muscaria/249339315.jpg,Amanita muscaria
data/images/Amanita_muscaria/249541124.jpg,Amanita muscaria
data/images/Amanita_muscaria/249753387.jpg,Amanita muscaria
data/images/Amanita_muscaria/249981238.jpg,Amanita muscaria
data/images/Amanita_muscaria/250138245.jpg,Amanita muscaria
data/images/Amanita_muscaria/250170082.jpg,Amanita muscaria
data/images/Amanita_muscaria/250880997.jpg,Amanita muscaria
data/images/Amanita_muscaria/250881268.jpg,Amanita muscaria
data/images/Amanita_muscaria/251031717.jpg,Amanita muscaria
data/images/Amanita_muscaria/251151990.jpg,Amanita muscaria
data/images/Amanita_muscaria/252321455.jpg,Amanita muscaria
data/images/Amanita_muscaria/253997555.jpg,Amanita muscaria
data/images/Amanita_muscaria/254143265.jpg,Amanita muscaria
data/images/Amanita_muscaria/258074312.jpg,Amanita muscaria
data/images/Amanita_muscaria/268144042.jpg,Amanita muscaria
data/images/Amanita_muscaria/270492822.jpg,Amanita muscaria
data/images/Amanita_muscaria/299855334.jpg,Amanita muscaria
data/images/Amanita_muscaria/300622695.jpg,Amanita muscaria
data/images/Amanita_muscaria/308694542.jpg,Amanita muscaria
data/images/Amanita_muscaria/309221664.jpg,Amanita muscaria
data/images/Amanita_muscaria/309440067.jpg,Amanita muscaria
data/images/Amanita_muscaria/311037989.jpg,Amanita muscaria
data/images/Amanita_muscaria/311478832.jpg,Amanita muscaria
data/images/Amanita_muscaria/312882008.jpg,Amanita muscaria
data/images/Amanita_muscaria/313087974.jpg,Amanita muscaria
data/images/Amanita_muscaria/313088057.jpg,Amanita muscaria
data/images/Amanita_muscaria/314119069.jpg,Amanita muscaria
data/images/Amanita_muscaria/314227838.jpg,Amanita muscaria
data/images/Amanita_muscaria/314294412.jpg,Amanita muscaria
data/images/Amanita_muscaria/314379025.jpg,Amanita muscaria
data/images/Amanita_muscaria/314608724.jpg,Amanita muscaria
data/images/Amanita_muscaria/314609059.jpg,Amanita muscaria
data/images/Amanita_muscaria/314775443.jpg,Amanita muscaria
data/images/Amanita_muscaria/314782857.jpg,Amanita muscaria
data/images/Amanita_muscaria/314971432.jpg,Amanita muscaria
data/images/Amanita_muscaria/315013453.jpg,Amanita muscaria
data/images/Amanita_muscaria/315191490.jpg,Amanita muscaria
data/images/Amanita_muscaria/315211575.jpg,Amanita muscaria
data/images/Amanita_muscaria/315483636.jpg,Amanita muscaria
data/images/Amanita_muscaria/315503362.jpg,Amanita muscaria
data/images/Amanita_muscaria/315790750.jpg,Amanita muscaria
data/images/Amanita_muscaria/315791161.jpg,Amanita muscaria
data/images/Amanita_muscaria/315813871.jpg,Amanita muscaria
data/images/Amanita_muscaria/315826721.jpg,Amanita muscaria
data/images/Amanita_muscaria/315830423.jpg,Amanita muscaria
data/images/Amanita_muscaria/315831076.jpg,Amanita muscaria
data/images/Amanita_muscaria/315831621.jpg,Amanita muscaria
data/images/Amanita_muscaria/315890481.jpg,Amanita muscaria
data/images/Amanita_muscaria/316001506.jpg,Amanita muscaria
data/images/Amanita_muscaria/316016156.jpg,Amanita muscaria
data/images/Amanita_muscaria/316019964.jpg,Amanita muscaria
data/images/Amanita_muscaria/316054324.jpg,Amanita muscaria
data/images/Amanita_muscaria/316093867.jpg,Amanita muscaria
data/images/Amanita_muscaria/316559575.jpg,Amanita muscaria
data/images/Amanita_muscaria/316563341.jpg,Amanita muscaria
data/images/Amanita_muscaria/316743927.jpg,Amanita muscaria
data/images/Amanita_muscaria/316943287.jpg,Amanita muscaria
data/images/Amanita_muscaria/317240909.jpg,Amanita muscaria
data/images/Amanita_muscaria/317507909.jpg,Amanita muscaria
data/images/Amanita_muscaria/317776939.jpg,Amanita muscaria
data/images/Amanita_muscaria/317789142.jpg,Amanita muscaria
data/images/Amanita_muscaria/317855202.jpg,Amanita muscaria
data/images/Amanita_muscaria/318150719.jpg,Amanita muscaria
data/images/Amanita_muscaria/318151082.jpg,Amanita muscaria
data/images/Amanita_muscaria/318165635.jpg,Amanita muscaria
data/images/Amanita_muscaria/318181086.jpg,Amanita muscaria
data/images/Amanita_muscaria/318346808.jpg,Amanita muscaria
data/images/Amanita_muscaria/318838430.jpg,Amanita muscaria
data/images/Amanita_muscaria/318839136.jpg,Amanita muscaria
data/images/Amanita_muscaria/318851806.jpg,Amanita muscaria
data/images/Amanita_muscaria/318865379.jpg,Amanita muscaria
data/images/Amanita_muscaria/318870681.jpg,Amanita muscaria
data/images/Amanita_muscaria/318870726.jpg,Amanita muscaria
data/images/Amanita_muscaria/319127908.jpg,Amanita muscaria
data/images/Amanita_muscaria/319311870.jpg,Amanita muscaria
data/images/Amanita_muscaria/319361296.jpg,Amanita muscaria
data/images/Amanita_muscaria/319537111.jpg,Amanita muscaria
data/images/Amanita_muscaria/319784415.jpg,Amanita muscaria
data/images/Amanita_muscaria/319792919.jpg,Amanita muscaria
data/images/Amanita_muscaria/319907984.jpg,Amanita muscaria
data/images/Amanita_muscaria/319931564.jpg,Amanita muscaria
data/images/Amanita_muscaria/319946386.jpg,Amanita muscaria
data/images/Amanita_muscaria/320023029.jpg,Amanita muscaria
data/images/Amanita_muscaria/320122878.jpg,Amanita muscaria
data/images/Amanita_muscaria/320129619.jpg,Amanita muscaria
data/images/Amanita_muscaria/320135454.jpg,Amanita muscaria
data/images/Amanita_muscaria/320135529.jpg,Amanita muscaria
data/images/Amanita_muscaria/320146850.jpg,Amanita muscaria
data/images/Amanita_muscaria/320168501.jpg,Amanita muscaria
data/images/Amanita_muscaria/320179501.jpg,Amanita muscaria
data/images/Amanita_muscaria/320182938.jpg,Amanita muscaria
data/images/Amanita_muscaria/320354784.jpg,Amanita muscaria
data/images/Amanita_muscaria/320368479.jpg,Amanita muscaria
data/images/Amanita_muscaria/320368496.jpg,Amanita muscaria
data/images/Amanita_muscaria/320374802.jpg,Amanita muscaria
data/images/Amanita_muscaria/320380351.jpg,Amanita muscaria
data/images/Amanita_muscaria/320383954.jpg,Amanita muscaria
data/images/Amanita_muscaria/320387500.jpg,Amanita muscaria
data/images/Amanita_muscaria/320407351.jpg,Amanita muscaria
data/images/Amanita_muscaria/320615287.jpg,Amanita muscaria
data/images/Amanita_muscaria/320619375.jpg,Amanita muscaria
data/images/Amanita_muscaria/320621633.jpg,Amanita muscaria
data/images/Amanita_muscaria/320636285.jpg,Amanita muscaria
data/images/Amanita_muscaria/320651030.jpg,Amanita muscaria
data/images/Amanita_muscaria/320663434.jpg,Amanita muscaria
data/images/Amanita_muscaria/320663536.jpg,Amanita muscaria
data/images/Amanita_muscaria/320671045.jpg,Amanita muscaria
data/images/Amanita_muscaria/320717712.jpg,Amanita muscaria
data/images/Amanita_muscaria/320828748.jpg,Amanita muscaria
data/images/Amanita_muscaria/320870392.jpg,Amanita muscaria
data/images/Amanita_muscaria/321004541.jpg,Amanita muscaria
data/images/Amanita_muscaria/321015134.jpg,Amanita muscaria
data/images/Amanita_muscaria/321042851.jpg,Amanita muscaria
data/images/Amanita_muscaria/321107734.jpg,Amanita muscaria
data/images/Amanita_muscaria/321107900.jpg,Amanita muscaria
data/images/Amanita_muscaria/321108849.jpg,Amanita muscaria
data/images/Amanita_muscaria/321193165.jpg,Amanita muscaria
data/images/Amanita_muscaria/321204377.jpg,Amanita muscaria
data/images/Amanita_muscaria/321207032.jpg,Amanita muscaria
data/images/Amanita_muscaria/321233232.jpg,Amanita muscaria
data/images/Amanita_muscaria/321245111.jpg,Amanita muscaria
data/images/Amanita_muscaria/321372241.jpg,Amanita muscaria
data/images/Amanita_muscaria/321388932.jpg,Amanita muscaria
data/images/Amanita_muscaria/321398833.jpg,Amanita muscaria
data/images/Amanita_muscaria/321411679.jpg,Amanita muscaria
data/images/Amanita_muscaria/321432198.jpg,Amanita muscaria
data/images/Amanita_muscaria/321475059.jpg,Amanita muscaria
data/images/Amanita_muscaria/321558219.jpg,Amanita muscaria
data/images/Amanita_muscaria/321575805.jpg,Amanita muscaria
data/images/Amanita_muscaria/321593710.jpg,Amanita muscaria
data/images/Amanita_muscaria/321700180.jpg,Amanita muscaria
data/images/Amanita_muscaria/321700962.jpg,Amanita muscaria
data/images/Amanita_muscaria/321794084.jpg,Amanita muscaria
data/images/Amanita_muscaria/321804098.jpg,Amanita muscaria
data/images/Amanita_muscaria/321834472.jpg,Amanita muscaria
data/images/Amanita_muscaria/321834473.jpg,Amanita muscaria
data/images/Amanita_muscaria/321856106.jpg,Amanita muscaria
data/images/Amanita_muscaria/322014662.jpg,Amanita muscaria
data/images/Amanita_muscaria/322541247.jpg,Amanita muscaria
data/images/Amanita_muscaria/322604736.jpg,Amanita muscaria
data/images/Amanita_muscaria/322924407.jpg,Amanita muscaria
data/images/Amanita_muscaria/322951918.jpg,Amanita muscaria
data/images/Amanita_muscaria/323148752.jpg,Amanita muscaria
data/images/Amanita_muscaria/323155784.jpg,Amanita muscaria
data/images/Amanita_muscaria/323175529.jpg,Amanita muscaria
data/images/Amanita_muscaria/323442995.jpg,Amanita muscaria
data/images/Amanita_muscaria/323444997.jpg,Amanita muscaria
data/images/Amanita_muscaria/323616192.jpg,Amanita muscaria
data/images/Amanita_muscaria/323783043.jpg,Amanita muscaria
data/images/Amanita_muscaria/323983571.jpg,Amanita muscaria
data/images/Amanita_muscaria/324006459.jpg,Amanita muscaria
data/images/Amanita_muscaria/324118073.jpg,Amanita muscaria
data/images/Amanita_muscaria/324167640.jpg,Amanita muscaria
data/images/Amanita_muscaria/324200512.jpg,Amanita muscaria
data/images/Amanita_muscaria/324284527.jpg,Amanita muscaria
data/images/Amanita_muscaria/324293590.jpg,Amanita muscaria
data/images/Amanita_muscaria/324324198.jpg,Amanita muscaria
data/images/Amanita_muscaria/324487720.jpg,Amanita muscaria
data/images/Amanita_muscaria/324577423.jpg,Amanita muscaria
data/images/Amanita_muscaria/324716799.jpg,Amanita muscaria
data/images/Amanita_muscaria/324840750.jpg,Amanita muscaria
data/images/Amanita_muscaria/324864054.jpg,Amanita muscaria
data/images/Amanita_muscaria/324882392.jpg,Amanita muscaria
data/images/Amanita_muscaria/324934257.jpg,Amanita muscaria
data/images/Amanita_muscaria/324992207.jpg,Amanita muscaria
data/images/Amanita_muscaria/325177351.jpg,Amanita muscaria
data/images/Amanita_muscaria/325463042.jpg,Amanita muscaria
data/images/Amanita_muscaria/325544103.jpg,Amanita muscaria
data/images/Amanita_muscaria/325663261.jpg,Amanita muscaria
data/images/Amanita_muscaria/325685518.jpg,Amanita muscaria
data/images/Amanita_muscaria/325851233.jpg,Amanita muscaria
data/images/Amanita_muscaria/326295472.jpg,Amanita muscaria
data/images/Amanita_muscaria/326303074.jpg,Amanita muscaria
data/images/Amanita_muscaria/326527289.jpg,Amanita muscaria
data/images/Amanita_muscaria/327149324.jpg,Amanita muscaria
data/images/Amanita_muscaria/327492284.jpg,Amanita muscaria
data/images/Amanita_muscaria/330838622.jpg,Amanita muscaria
data/images/Amanita_muscaria/338066709.jpg,Amanita muscaria
data/images/Amanita_muscaria/339311714.jpg,Amanita muscaria
data/images/Amanita_muscaria/339893139.jpg,Amanita muscaria
data/images/Amanita_muscaria/345875283.jpg,Amanita muscaria
data/images/Amanita_muscaria/348263304.jpg,Amanita muscaria
data/images/Amanita_muscaria/349589893.jpg,Amanita muscaria
data/images/Coprinus_comatus/142629462.jpg,Coprinus comatus
data/images/Coprinus_comatus/142945514.jpg,Coprinus comatus
data/images/Coprinus_comatus/143038674.jpg,Coprinus comatus
data/images/Coprinus_comatus/143524750.jpg,Coprinus comatus
data/images/Coprinus_comatus/143794664.jpg,Coprinus comatus
data/images/Coprinus_comatus/143863103.jpg,Coprinus comatus
data/images/Coprinus_comatus/143866076.jpg,Coprinus comatus
data/images/Coprinus_comatus/147883826.jpg,Coprinus comatus
data/images/Coprinus_comatus/148171775.jpg,Coprinus comatus
data/images/Coprinus_comatus/148460726.jpg,Coprinus comatus
data/images/Coprinus_comatus/149809434.jpg,Coprinus comatus
data/images/Coprinus_comatus/149809439.jpg,Coprinus comatus
data/images/Coprinus_comatus/151470501.jpg,Coprinus comatus
data/images/Coprinus_comatus/153552574.jpg,Coprinus comatus
data/images/Coprinus_comatus/154676337.jpg,Coprinus comatus
data/images/Coprinus_comatus/156540171.jpg,Coprinus comatus
data/images/Coprinus_comatus/158553966.jpg,Coprinus comatus
data/images/Coprinus_comatus/170480564.jpg,Coprinus comatus
data/images/Coprinus_comatus/174649244.jpg,Coprinus comatus
data/images/Coprinus_comatus/175910961.jpg,Coprinus comatus
data/images/Coprinus_comatus/176737584.jpg,Coprinus comatus
data/images/Coprinus_comatus/177467666.jpg,Coprinus comatus
data/images/Coprinus_comatus/177858718.jpg,Coprinus comatus
data/images/Coprinus_comatus/178190182.jpg,Coprinus comatus
data/images/Coprinus_comatus/178506567.jpg,Coprinus comatus
data/images/Coprinus_comatus/178521404.jpg,Coprinus comatus
data/images/Coprinus_comatus/178838965.jpg,Coprinus comatus
data/images/Coprinus_comatus/179324346.jpg,Coprinus comatus
data/images/Coprinus_comatus/179386001.jpg,Coprinus comatus
data/images/Coprinus_comatus/179848033.jpg,Coprinus comatus
data/images/Coprinus_comatus/180255895.jpg,Coprinus comatus
data/images/Coprinus_comatus/181017940.jpg,Coprinus comatus
data/images/Coprinus_comatus/182652512.jpg,Coprinus comatus
data/images/Coprinus_comatus/182764004.jpg,Coprinus comatus
data/images/Coprinus_comatus/182820849.jpg,Coprinus comatus
data/images/Coprinus_comatus/182918434.jpg,Coprinus comatus
data/images/Coprinus_comatus/183345059.jpg,Coprinus comatus
data/images/Coprinus_comatus/183469579.jpg,Coprinus comatus
data/images/Coprinus_comatus/183494340.jpg,Coprinus comatus
data/images/Coprinus_comatus/185572878.jpg,Coprinus comatus
data/images/Coprinus_comatus/185764977.jpg,Coprinus comatus
data/images/Coprinus_comatus/185776874.jpg,Coprinus comatus
data/images/Coprinus_comatus/186259640.jpg,Coprinus comatus
data/images/Coprinus_comatus/186314715.jpg,Coprinus comatus
data/images/Coprinus_comatus/186680012.jpg,Coprinus comatus
data/images/Coprinus_comatus/186869428.jpg,Coprinus comatus
data/images/Coprinus_comatus/187093307.jpg,Coprinus comatus
data/images/Coprinus_comatus/187122056.jpg,Coprinus comatus
data/images/Coprinus_comatus/187236408.jpg,Coprinus comatus
data/images/Coprinus_comatus/187336898.jpg,Coprinus comatus
data/images/Coprinus_comatus/187336923.jpg,Coprinus comatus
data/images/Coprinus_comatus/187453977.jpg,Coprinus comatus
data/images/Coprinus_comatus/187456742.jpg,Coprinus comatus
data/images/Coprinus_comatus/187464945.jpg,Coprinus comatus
data/images/Coprinus_comatus/187487483.jpg,Coprinus comatus
data/images/Coprinus_comatus/187495438.jpg,Coprinus comatus
data/images/Coprinus_comatus/187495608.jpg,Coprinus comatus
data/images/Coprinus_comatus/187501052.jpg,Coprinus comatus
data/images/Coprinus_comatus/187513686.jpg,Coprinus comatus
data/images/Coprinus_comatus/187643644.jpg,Coprinus comatus
data/images/Coprinus_comatus/187650669.jpg,Coprinus comatus
data/images/Coprinus_comatus/187661080.jpg,Coprinus comatus
data/images/Coprinus_comatus/187692242.jpg,Coprinus comatus
data/images/Coprinus_comatus/187886626.jpg,Coprinus comatus
data/images/Coprinus_comatus/187886700.jpg,Coprinus comatus
data/images/Coprinus_comatus/187913673.jpg,Coprinus comatus
data/images/Coprinus_comatus/188001295.jpg,Coprinus comatus
data/images/Coprinus_comatus/188038382.jpg,Coprinus comatus
data/images/Coprinus_comatus/188123914.jpg,Coprinus comatus
data/images/Coprinus_comatus/188148142.jpg,Coprinus comatus
data/images/Coprinus_comatus/188237258.jpg,Coprinus comatus
data/images/Coprinus_comatus/188244187.jpg,Coprinus comatus
data/images/Coprinus_comatus/188492114.jpg,Coprinus comatus
data/images/Coprinus_comatus/188493521.jpg,Coprinus comatus
data/images/Coprinus_comatus/188654818.jpg,Coprinus comatus
data/images/Coprinus_comatus/188783889.jpg,Coprinus comatus
data/images/Coprinus_comatus/188794307.jpg,Coprinus comatus
data/images/Coprinus_comatus/188806346.jpg,Coprinus comatus
data/images/Coprinus_comatus/188876154.jpg,Coprinus comatus
data/images/Coprinus_comatus/188892519.jpg,Coprinus comatus
data/images/Coprinus_comatus/188892701.jpg,Coprinus comatus
data/images/Coprinus_comatus/188914983.jpg,Coprinus comatus
data/images/Coprinus_comatus/188982796.jpg,Coprinus comatus
data/images/Coprinus_comatus/188992662.jpg,Coprinus comatus
data/images/Coprinus_comatus/188993362.jpg,Coprinus comatus
data/images/Coprinus_comatus/188993612.jpg,Coprinus comatus
data/images/Coprinus_comatus/189001892.jpg,Coprinus comatus
data/images/Coprinus_comatus/189203851.jpg,Coprinus comatus
data/images/Coprinus_comatus/189217010.jpg,Coprinus comatus
data/images/Coprinus_comatus/189228310.jpg,Coprinus comatus
data/images/Coprinus_comatus/189347671.jpg,Coprinus comatus
data/images/Coprinus_comatus/189350222.jpg,Coprinus comatus
data/images/Coprinus_comatus/189361681.jpg,Coprinus comatus
data/images/Coprinus_comatus/189446536.jpg,Coprinus comatus
data/images/Coprinus_comatus/189450855.jpg,Coprinus comatus
data/images/Coprinus_comatus/189452854.jpg,Coprinus comatus
data/images/Coprinus_comatus/189487631.jpg,Coprinus comatus
data/images/Coprinus_comatus/189575022.jpg,Coprinus comatus
data/images/Coprinus_comatus/189609245.jpg,Coprinus comatus
data/images/Coprinus_comatus/189649053.jpg,Coprinus comatus
data/images/Coprinus_comatus/189694990.jpg,Coprinus comatus
data/images/Coprinus_comatus/189699236.jpg,Coprinus comatus
data/images/Coprinus_comatus/189752413.jpg,Coprinus comatus
data/images/Coprinus_comatus/189934930.jpg,Coprinus comatus
data/images/Coprinus_comatus/189943952.jpg,Coprinus comatus
data/images/Coprinus_comatus/189949065.jpg,Coprinus comatus
data/images/Coprinus_comatus/190053658.jpg,Coprinus comatus
data/images/Coprinus_comatus/190085512.jpg,Coprinus comatus
data/images/Coprinus_comatus/190098546.jpg,Coprinus comatus
data/images/Coprinus_comatus/190106002.jpg,Coprinus comatus
data/images/Coprinus_comatus/190113398.jpg,Coprinus comatus
data/images/Coprinus_comatus/190134328.jpg,Coprinus comatus
data/images/Coprinus_comatus/190189511.jpg,Coprinus comatus
data/images/Coprinus_comatus/190202000.jpg,Coprinus comatus
data/images/Coprinus_comatus/190298504.jpg,Coprinus comatus
data/images/Coprinus_comatus/190322789.jpg,Coprinus comatus
data/images/Coprinus_comatus/190384681.jpg,Coprinus comatus
data/images/Coprinus_comatus/190505143.jpg,Coprinus comatus
data/images/Coprinus_comatus/190673769.jpg,Coprinus comatus
data/images/Coprinus_comatus/190733212.jpg,Coprinus comatus
data/images/Coprinus_comatus/190740350.jpg,Coprinus comatus
data/images/Coprinus_comatus/190774501.jpg,Coprinus comatus
data/images/Coprinus_comatus/190774806.jpg,Coprinus comatus
data/images/Coprinus_comatus/190799300.jpg,Coprinus comatus
data/images/Coprinus_comatus/191099388.jpg,Coprinus comatus
data/images/Coprinus_comatus/191162023.jpg,Coprinus comatus
data/images/Coprinus_comatus/191184218.jpg,Coprinus comatus
data/images/Coprinus_comatus/191255724.jpg,Coprinus comatus
data/images/Coprinus_comatus/191791662.jpg,Coprinus comatus
data/images/Coprinus_comatus/192308894.jpg,Coprinus comatus
data/images/Coprinus_comatus/192337621.jpg,Coprinus comatus
data/images/Coprinus_comatus/198974046.jpg,Coprinus comatus
data/images/Coprinus_comatus/199560907.jpg,Coprinus comatus
data/images/Coprinus_comatus/199830737.jpg,Coprinus comatus
data/images/Coprinus_comatus/200625306.jpg,Coprinus comatus
data/images/Coprinus_comatus/204372960.jpg,Coprinus comatus
data/images/Coprinus_comatus/204892902.jpg,Coprinus comatus
data/images/Coprinus_comatus/205092368.jpg,Coprinus comatus
data/images/Coprinus_comatus/208506508.jpg,Coprinus comatus
data/images/Coprinus_comatus/213440804.jpg,Coprinus comatus
data/images/Coprinus_comatus/213647952.jpg,Coprinus comatus
data/images/Coprinus_comatus/214196445.jpg,Coprinus comatus
data/images/Coprinus_comatus/216278303.jpg,Coprinus comatus
